,0,1,2,3
70973,0.70137465,-0.92311555,2.580234,-0.98662144
16379,-1.5894717,0.13953954,0.17561863,-0.120701715
22392,1.0441077,0.64792794,0.58770114,-0.5610582
18984,-0.8787146,-0.3595531,-0.15767615,-0.45866144
47698,2.023571,0.22807133,1.0080892,0.17431879
53460,0.042683333,-1.2990971,0.10414681,0.30888826
76170,1.0203664,-1.0190349,0.56639695,-0.57168186
6017,1.1203845,0.908955,-0.4541762,-1.1653993
3030,0.16628836,0.31776652,-1.2139564,-0.43858582
32144,-0.8139008,0.70014226,0.23221618,-1.134588
24928,0.020047605,-0.969141,-0.37365162,-0.31051815
7350,0.2707005,-1.2887241,-1.1872754,0.26983798
61550,-1.8426927,0.6182757,0.8665259,1.0011643
45614,-1.2565882,0.3535791,0.1690025,-0.9380242
58557,0.9427505,0.24116041,-0.13637474,1.6135991
63939,0.92035306,-1.264963,2.133548,-1.6749996
37726,-0.66491973,-0.5573887,-1.8466992,0.46392483
40284,-0.9966151,-0.9398453,0.21141636,-0.26092917
12416,0.6267946,0.08369497,-0.69289505,-0.27213952
26353,-0.11585222,0.0862025,0.110467575,0.29594994
22714,-0.24807745,-0.9007504,-0.93749094,0.47738248
42319,-0.48216587,-0.09047012,-0.6289078,-0.4133824
65188,0.8967122,2.0204196,1.1381955,1.9396539
32183,1.2462667,-0.07397418,0.01152581,1.7880518
52624,0.9276088,-0.6533381,0.36149293,-1.2134589
17174,0.2560621,0.36140224,0.22389261,-0.33720857
47966,-0.17682421,1.6547377,-0.1396277,-1.0362535
17319,-1.0617583,-0.92909753,-0.5600028,-0.12540925
38348,1.0403613,0.9557078,1.1461498,0.38427216
18911,1.9121776,0.07094622,1.4201993,0.26756352
3862,0.46988544,-0.31424466,-0.9598615,0.026942745
57870,-0.4330265,-1.2848015,0.99927706,0.09316841
31880,-0.31183088,0.45686302,0.85708594,-1.4844785
34584,0.27686018,2.062503,-1.9151478,-0.42998514
15681,-0.070529446,0.08227824,-0.43894362,-0.58809257
55309,0.9584485,0.42478228,1.6917944,0.14673436
13021,1.3022621,0.31207788,0.30223915,-1.049002
25729,1.272532,1.2936776,2.738149,2.5838435
11102,0.6373276,1.0575514,0.21659642,-0.74864537
63324,-0.2552638,-0.057359457,2.9915323,-0.30549943
43578,0.3381373,0.7869397,-1.4275959,0.07412823
75495,-0.25637257,0.84665763,0.6319582,0.9316425
45271,0.18328816,0.72134304,-1.3507463,0.59549594
64558,-2.189602,0.25758797,2.5478365,0.72886306
6763,0.033827603,-0.7588816,-1.6933174,0.059173167
63853,-0.054435298,-1.5807344,0.25491732,-0.92312926
18314,-0.13060361,-0.1576472,-0.80851114,-0.24954289
57806,-0.5777919,-0.87040913,1.0183102,0.056765094
36408,-0.8879186,2.5566387,-1.6954787,-0.06850587
67057,0.013408288,-1.8869848,1.370522,-0.09423581
42360,0.48214325,0.40306294,0.031477302,-0.3847888
59873,-2.5209496,-0.5796288,0.48435968,0.88201886
26642,-0.18034601,-0.5970181,-1.2575076,0.33502716
68089,-3.1049166,-0.2607335,1.1038928,0.7969751
70234,-0.95013374,-3.6896114,-0.2474817,0.2091428
17850,0.29050326,0.7915645,0.63652486,-0.99805737
64891,0.85142195,-0.83330655,-0.14143398,0.22853652
35681,-0.6615277,2.0665307,-1.190551,-0.77634144
27493,0.7434279,0.70038486,0.8355345,-0.5195117
18968,-0.5176459,-0.7140291,-0.11295709,0.2767377
39166,-1.898536,0.93661636,1.4296495,0.32710552
10762,-2.1085854,0.11375028,-0.65982693,-0.5553564
16178,-0.03526816,0.3597551,-0.8987955,-0.24317211
6721,-0.6858592,-1.3616267,-0.7567334,-0.7706728
33550,-0.19368379,1.5645907,-1.3858378,-0.49251267
51484,0.05337897,-0.6486053,-0.3990458,0.43454844
52261,-0.2772026,-1.8232332,0.71827585,0.45231944
61182,1.0581921,-0.67367005,1.3489647,-1.5395776
63133,0.88107777,-0.96372265,1.408766,-1.3173122
6168,-0.3705333,-0.3017147,-1.4748888,-0.9166292
7590,-0.5406731,-1.8230937,-1.3384674,0.13268912
47978,-0.18132192,1.6558499,-0.14126527,-1.0404844
35729,-0.41246095,1.8280002,-1.3011453,-0.7170832
32832,-0.53585136,2.6655989,-0.44770306,1.5533774
36336,-0.10887274,2.2343314,-1.8208647,-0.26475388
22034,-0.6386713,-0.9660784,-0.21324447,-0.13031742
71830,0.33600697,-0.25858843,0.631303,0.7446668
48694,2.2569559,0.5735668,0.6445101,0.48769826
65681,1.220392,0.901296,-0.38524705,-1.0143347
71254,0.72012365,-1.842248,-0.09856266,1.3312855
2224,0.08740322,-0.40760154,-0.6478354,-0.13089779
454,0.63392407,0.11813077,-0.38435316,-0.24320199
65910,-0.19745928,-0.53676754,-1.3795784,-0.99975693
48365,0.37464783,0.057787836,0.94653964,-1.58252
54289,0.49354362,-0.9614836,0.116802186,-0.026628405
2870,-0.41252506,0.42331582,-0.8845809,-0.88408595
20010,0.8734236,0.7633954,0.26585796,-0.87521654
54126,-0.2690755,-1.8633864,-1.0004947,1.0532318
43779,-0.5239606,0.14460096,-0.85213244,-0.0015088916
66616,0.35197532,-1.277853,-1.915338,0.42200994
7544,-0.59688926,-2.1290083,-1.3046274,0.21940255
49064,-0.12828326,-1.5318658,-0.036699116,-0.2309418
36311,0.13532034,1.3172154,-1.6904442,-1.0684719
39455,-0.94255775,-0.44967228,0.06498192,-0.3259362
16430,-0.35673046,0.18703575,0.48267344,0.55037755
22904,-0.60694766,-1.2213401,-0.3568403,0.04150921
2588,-0.6896896,0.40010586,-0.54417336,-1.2132571
9846,0.22584853,0.8754506,0.47821796,0.8319984
60030,-0.12294221,-1.1489077,-0.26357397,0.5879432
45601,-1.2271061,0.3173453,0.16750759,-0.87555426
23953,0.94980454,0.5588045,0.35403475,-0.9796861
23453,1.6448481,1.1832217,-0.31959212,-0.20352045
70772,-0.6264981,-0.6124165,-0.48759174,-0.21341366
47325,-1.2907026,-1.0507555,0.089671135,-0.9488096
72586,-0.3221715,-2.1330724,0.06089884,0.8963059
17508,-0.34862435,-1.0546117,-0.9360882,0.12062743
37308,-0.35003072,1.1225753,-1.6335475,-0.84927744
28055,1.305676,-0.29096627,0.66645455,-1.4824076
61068,3.1968603,0.99482965,-0.59451056,0.6699338
10667,-0.20431569,0.69857615,-0.16532281,-1.1814622
33136,-0.33332914,1.137276,-0.74755645,-0.6591404
24061,1.0435414,0.42900032,0.5831568,-0.8528235
58676,0.93734235,-1.6586752,0.28253433,0.22001201
72378,0.8554773,-2.1334894,-0.8154081,1.404192
68846,0.81156975,-1.1602924,-0.18473995,0.118640915
18849,1.0300673,0.28345662,1.0966502,-0.555472
20336,1.8183694,0.370323,-0.051734626,-0.7904312
56687,1.123548,-0.21149176,0.6652999,-1.5401051
69860,0.72981095,0.5358476,1.3156322,-0.276935
49394,0.58548546,-1.515676,-0.7314879,0.33391014
45030,-0.27980286,0.9444845,0.8510722,-1.0957384
15175,-0.49804455,-0.4279677,-1.082591,-0.94829214
36163,-1.1238389,2.5517592,-1.8333914,-0.29203647
75887,-1.7407649,0.8223008,0.7474573,0.047149282
51053,-0.6825296,0.44871828,0.28943452,1.2123129
14846,0.85990876,0.73064375,0.19507983,-0.9995676
15160,-0.72133803,0.8537294,-0.08899817,-0.92579883
6427,-0.45928296,-1.1767756,-1.7220745,-0.2452718
12782,-0.28618243,-0.9436064,-0.61988294,-0.061672002
62843,1.0121319,1.5985031,1.5064104,1.5551953
68368,-0.14495689,-0.5383152,-0.40708765,1.1160159
35307,-0.92775464,1.998508,-1.3693442,-0.9436039
75529,-1.0326765,-0.09984052,1.2211473,0.5171547
73744,1.4216468,-1.0400639,-0.3281591,0.5457353
48586,-1.0266201,-2.243556,-0.5306154,0.74207276
8107,0.80128694,-0.022015333,0.3543087,-1.8857303
31274,0.17544535,0.6223635,1.8255458,-0.14150214
18060,0.3073603,1.3378493,0.06688607,-0.8208422
20939,-0.04855957,-0.11907159,0.20640928,-0.6001364
75470,-0.22154775,0.60348016,0.7602694,1.07916
68010,0.33505833,-1.0338486,-0.013340369,-0.11930473
36377,-0.863464,2.6350348,-1.7015027,-0.30180448
69588,0.21031761,0.16332877,2.190942,-0.37832102
32185,1.0233374,0.019590214,-0.05340136,1.5322156
11470,-0.21053919,-0.5168217,-0.69476295,-0.5908538
64640,-3.3553407,0.4271582,2.3385897,-0.23706819
65596,-0.67842185,0.02226314,1.9303126,0.7026138
37546,1.3693157,2.7317412,-1.271619,0.6560256
55742,-0.78893036,-0.51664853,-0.34611538,0.10940683
42519,-0.83111846,-0.37489104,-0.5460322,0.001390338
55211,1.8526944,-0.5861414,0.116220735,0.43345946
29584,0.96914214,-1.7886227,-0.907084,0.9978075
32177,2.0067968,-0.54276484,0.16982058,2.8403814
5589,-0.17891133,-0.49195498,-1.225435,-0.6542052
5430,0.3261767,-0.32713544,-0.24959534,-0.9495911
46502,-0.3378306,-0.17688298,-0.4213404,-1.3250364
51711,-0.5363496,-0.63075817,-0.4907154,0.5757522
10734,-2.0440743,0.11353183,-0.6296907,-0.5135559
24075,0.055382073,-1.0206356,-0.5176827,0.17322975
2482,0.2773087,-0.5550603,0.048371933,-0.25444314
67860,0.27965486,0.42382038,1.537452,-0.6108993
66535,-0.41807142,0.80508876,-0.3839352,0.52543205
61813,-2.9167464,-0.009592965,1.5252309,-0.33661717
65066,0.5206622,-1.4654527,-0.2099466,0.20828864
70342,2.2327108,1.2373815,0.64895713,1.3378501
270,0.88767564,0.6526568,-1.1639113,-0.042492405
48509,0.8945476,1.5909259,1.3975041,1.3336205
24395,0.84642124,0.30440897,0.008665979,-0.49669966
35596,-0.8250734,2.1107297,-1.2485104,-0.9346942
76250,1.6808964,-0.1475429,1.2318211,-0.40571934
7434,0.88386726,-0.538224,-1.0376389,0.019969016
12050,0.16272372,1.4955183,1.0265863,0.19032198
60183,1.7393243,0.05962813,0.86664563,-0.43817574
35898,3.182863,1.3964055,0.12528318,1.8834842
11614,-1.8906606,-0.15122384,0.65706897,-0.15603602
67024,1.0464963,0.77781117,0.37903,0.9470491
74113,1.3200568,1.1785152,1.3843414,1.1610247
63119,-0.3167812,-2.3824275,0.24803811,-0.38592792
72136,0.014589965,-0.6867129,-0.20559105,1.1526117
51676,1.3629723,-0.12259561,0.62561303,-1.2483935
70252,-0.9649211,-3.5686984,-0.20332229,0.054505467
2668,0.11379981,0.85492766,0.21393579,-1.4859927
39186,-2.9542613,0.13009149,0.59418255,0.61529154
38545,1.3576543,-0.709785,0.86809975,0.13840823
34165,0.9238497,1.2325535,-1.1672889,-0.70336986
29878,-0.41082728,-0.7321494,-0.6894792,0.94502145
6562,0.05223781,-0.69409794,-2.2509332,0.64851034
46291,-0.29773295,0.16840836,-0.34488082,-1.1594744
9904,-0.606382,0.24151425,0.603451,0.15748498
33988,-0.18489522,1.5682478,-1.1148262,-0.5030463
42010,0.5087551,1.2888362,0.1405465,-0.63234115
39906,0.8014466,0.5936161,1.0829568,-0.36581653
74404,2.1397939,1.3139778,0.7136924,1.4185274
68023,1.4401379,0.02119863,0.95025945,-0.6739799
14040,1.2271283,-0.032226086,-0.876236,0.3820723
56964,0.33555168,-0.8718656,0.27007282,-0.48015285
47457,1.671873,0.17032725,-0.4319359,0.30861273
27149,1.5093579,0.92105,0.27688658,-0.08899939
30024,-0.6874088,-1.1662519,0.21003538,0.054936707
30603,-0.87414455,0.5299756,0.22098988,0.1273472
66960,0.08082324,0.35842896,-0.38949406,1.2277781
10013,0.6368756,0.73580647,0.042824328,0.34631753
52158,1.5081986,-1.4901378,-0.36424276,0.6649573
34510,-0.0042110384,1.471109,-1.2736328,-0.8899474
46587,-0.28448683,-0.2000489,-0.40613264,-1.2628855
66950,0.458747,0.4096794,-0.29196608,1.0997
44598,0.50167584,0.22998112,0.5734265,-1.6063042
38952,1.4673067,0.25217557,0.997664,-0.30206832
8538,-1.5336258,0.7048042,-0.29182118,0.29127425
2503,1.0008035,0.3294614,0.7611177,-0.85016036
61494,1.2057781,-0.54466397,1.308495,-1.2776606
72525,0.59135103,-0.7281423,0.29951963,0.69784236
67786,-0.67983806,-0.55966616,-0.4013956,0.7854295
8261,1.4745247,0.45795086,-0.20113224,-1.1944778
24909,0.419409,-0.7469805,-0.762177,0.10279952
72565,0.7198092,-0.8851222,-0.56557786,1.6359951
21247,0.27549955,0.2015436,-0.33993527,-0.031752076
15090,-1.1567721,-0.17755151,-0.4634254,0.019732267
24868,-0.02414164,-0.8378699,-1.0084189,-0.07371873
68576,-1.6688075,-0.94177216,0.47760743,1.09056
2662,0.44412366,0.775137,0.3350056,-1.1775362
8134,0.8424439,-0.031870782,0.3694299,-1.8474011
9255,-2.1989868,1.1750278,1.0613317,0.4909442
34340,-1.1383857,2.2573252,-1.0044363,-0.30515665
3021,-0.35447973,-0.072481304,-0.7639042,-0.97258097
6878,-1.0514992,-1.4712934,-1.8586683,-0.28493005
9266,-1.6410564,0.83162296,0.8993316,0.410076
44367,-0.7223998,0.2362498,-1.4117854,-0.13819319
10936,0.4983425,1.348258,-0.15518063,-0.85351515
7026,-0.25878274,-1.7056146,-1.3844733,-0.52410096
21457,0.44562653,0.11651075,-0.063760385,-0.09774336
21543,-0.6773407,-0.92654526,-0.6694456,0.05337751
39795,-0.7362013,-0.9140868,-0.05985275,0.28683227
3817,1.1489806,0.47852948,0.36283955,-0.9100504
71511,0.25669605,-2.01881,-0.7821824,0.8692016
3421,0.34624696,-0.6740678,-0.74034846,0.045661718
7273,0.34313875,-0.6885025,-0.8238145,-0.17145026
46490,-0.37112683,-0.15648794,-0.42832506,-1.3709531
25129,0.8249386,-0.23506373,0.124231085,-0.42902866
15047,-0.5108466,-0.17092247,-0.30977774,-0.03718382
46113,-1.2819854,0.46258867,0.22846437,-1.0077289
41010,-0.2285366,1.1514654,0.8743253,-0.75698936
1386,1.2336881,0.23802862,-1.7076623,0.70153207
12212,0.9218384,-0.035146832,0.8224172,-1.3392811
41529,-0.50299335,-1.2107595,-1.378041,-0.7211055
37443,-0.9843331,1.6262755,-1.7678732,-0.36653444
43866,0.16989785,0.46927685,0.6079717,-1.0106318
19471,1.1701262,0.5994612,0.6009691,-0.49922544
24970,0.12355612,-0.9739755,-0.3777994,-0.39302364
12307,-1.3233626,0.42936277,-0.5244168,0.9239965
50587,-0.7104636,-0.9766489,-0.023619354,0.5334461
14355,0.50922644,0.542438,0.30548534,0.085202545
33820,-0.60315263,2.537249,-1.2542809,0.28127858
68534,-2.631009,-0.22673029,0.8096273,1.0849187
58578,0.894812,0.28116,-0.141937,1.5347254
67228,-1.9921129,-0.66655886,-0.037691176,0.73064506
5516,0.9276589,0.6804064,-0.23687255,-1.4261953
73222,-0.18648382,1.2289753,-0.25977093,2.13818
4209,-0.19138888,-0.49542314,-0.84088206,-0.28248888
18559,-0.058955327,-0.74844253,-0.43094766,-0.14959025
31780,-0.94738597,-0.0047588944,0.14483806,-0.198035
59491,-1.8584673,-1.4112613,1.3016869,-0.010999858
59122,2.7469587,1.9730046,0.43067977,2.5496376
3880,0.47617346,-0.2966285,-0.92416835,0.08732739
25336,3.0517492,-0.1441074,0.76362926,0.36509943
72443,0.8992732,-1.9234366,-0.23903689,0.13766867
31638,0.11737162,0.83755106,-0.29644597,0.28889441
29570,1.3808053,-1.1188192,-0.45648333,0.38152224
34407,-0.14991924,1.5566016,-1.2804828,-1.0088954
5665,0.3990653,-0.01598993,-1.2082858,-0.597245
65554,-1.903316,0.43152514,0.026088834,0.59004104
11538,0.78025204,0.5673521,0.2275902,-1.2540753
56661,0.99080044,-0.70718837,0.3936539,-1.0306627
42120,-1.2802393,0.6749829,-0.50164425,0.3470654
13451,1.5673621,0.5620275,0.06346911,-0.7172619
5361,-0.11177522,-1.1390591,-0.8484742,-0.41210014
68972,-0.075864375,-1.2255892,-1.2970104,1.6990397
48490,-1.6627066,-0.7883893,0.2676143,1.7087909
55415,0.00021559745,0.6218123,-0.39189044,0.6273367
17686,0.6324514,0.42008606,0.23494035,-1.5716937
43554,0.42798007,0.6873172,-1.3769828,0.40649766
68910,-0.8791783,-0.34516543,-0.28996617,1.5736145
21771,-0.67391,-0.13352256,-0.6863389,-0.33021927
67113,2.9408252,-0.1506069,-0.4407075,0.9028379
46214,-0.74368805,0.41211528,-0.0460184,-0.49946082
55620,1.3931859,0.89215845,0.52619797,0.014026225
13763,1.3188584,-0.038592577,0.7416494,-1.067703
23730,-0.1465002,-0.87584925,-0.76584566,0.03622985
53699,1.965745,-0.2595945,-0.9176785,2.1339169
4727,-0.53812623,-1.2280422,-0.79519963,-0.5141564
57531,1.7368895,-0.36159933,1.2811409,-0.5894343
69903,0.083179235,-0.079053104,2.0412679,-0.9558713
5389,-0.32560763,-1.0391903,-0.88117146,-0.5921668
58324,2.887196,0.00937289,-0.32233143,0.9087384
40440,-0.71227384,1.1299016,-0.3838733,1.5968149
51155,2.5282578,-0.6616359,-1.7089128,1.9175439
27927,1.8140497,-0.6829424,0.30956873,-0.3511127
56518,-0.7057961,-0.96468705,-1.2419028,0.89102215
8303,1.3017433,0.49965903,-0.2644716,-1.355788
48485,-1.6829741,-0.86313134,0.22653699,1.7854438
32130,-0.67185456,0.6159724,0.26321262,-0.9421072
17970,-0.9471159,0.16820025,-0.72448874,-0.15914658
22606,-0.46793512,-0.94665545,-0.52305603,-0.025987417
15333,0.16239661,0.078467906,-0.9120325,1.0857579
15635,-0.3374579,-0.16046561,-0.3659486,-0.70209706
11829,0.37514475,0.73727626,0.21077585,-1.4089468
59729,0.95290315,-0.92329806,1.5983322,-1.7187738
5317,-0.024900585,-0.3360716,0.03690599,-1.4209641
34867,-0.38883892,1.7594861,-1.0789807,-0.7089261
43477,-1.6643504,-0.21644813,-0.22462183,0.42508805
26541,-2.1309774,0.80893576,-0.1105617,0.23473275
73830,1.4101708,-1.1125964,0.17882456,-0.18479347
42538,0.4027933,0.92879885,0.5829929,-0.76874256
46136,-1.0439763,0.31387898,0.12533635,-1.1408685
62126,0.3649028,1.0001075,0.31838614,1.5703136
39177,-3.0324316,0.18290472,0.57986814,0.50157315
59568,-0.5316654,-1.3979237,0.77874255,-0.22197038
46979,0.9136746,0.509217,-1.4653707,-0.62838256
39591,-1.7701967,1.5919331,1.2229865,-1.2172039
60894,-2.2354617,-0.9064218,1.1112874,0.09370807
36128,-0.7157924,2.5675495,-1.7367313,-0.35816035
61666,-0.3580383,1.4313048,2.0698624,0.6596428
9922,-0.48314542,0.20858371,0.6472834,0.27635878
29380,0.08342738,0.14963645,0.59721005,0.64624435
16953,0.9380651,0.8381582,0.45425433,-0.5359307
52331,2.087915,1.2566838,0.17209506,0.76838416
63806,2.5217032,0.06534704,-1.2782997,1.4282143
7084,0.15000266,-0.9647723,-1.1322587,-0.27415317
16275,0.8225687,0.56012213,0.683007,-0.78175986
53642,0.38107824,-0.88459045,0.008369416,0.36282107
20110,0.37779891,-0.3828333,-1.1831341,1.2357452
26520,0.7493211,0.9804596,0.7548841,0.1789692
70542,-0.53758967,0.44310674,0.85969305,-0.4393579
17853,0.24484354,0.8026925,0.61983144,-1.0408128
66091,-1.6667467,2.0829897,-0.5419454,0.315041
10675,-0.41375437,0.7423178,-0.2449798,-1.3688164
60102,2.1237895,0.3523575,0.52626073,-0.041665614
52270,-0.33972698,-1.6620245,0.7570926,0.21858296
60912,-2.7187326,-0.06114001,1.393808,-0.76707786
38624,-0.38462678,-1.1322031,0.7834693,0.66209877
71684,1.8071916,-0.6465421,-1.1308427,0.9230559
12430,-0.38934407,-1.5131148,-0.3405413,-0.17730498
15431,0.4775295,0.6018841,0.4415891,-1.2698095
17547,0.9914797,0.18680716,0.49404588,-1.3047808
17967,-0.98280334,0.17803484,-0.7370558,-0.19392869
51478,-0.08689432,-0.5000792,-0.40201944,0.16597104
62477,0.58306885,0.073535144,2.3276663,-0.030540407
76436,-0.5246077,0.19185394,0.09076938,1.943994
9460,-0.9811276,0.08126422,0.2083222,-0.356355
47096,-0.80533254,-0.16546166,0.046939984,-1.1985031
17287,0.27405438,0.23464411,0.34289876,-0.495208
19360,1.5964499,0.60682964,0.56380475,-0.14427936
45379,-0.31138438,-0.2500083,-0.9575496,-0.3325765
12886,0.23483804,-0.715416,-0.7341125,0.2559852
50561,-2.4843068,0.5036821,0.9346286,1.1786292
40463,-1.329564,1.7414697,-0.41472203,0.46536055
5566,-0.143697,-0.65417004,-1.3027774,-0.5143242
8549,-0.020881355,1.7397692,0.9302276,0.2556293
8959,0.045873463,1.158314,1.1070163,-0.2786039
31077,-0.82418495,0.06117795,0.69054437,0.22187345
2289,-0.14412639,0.5262349,-0.87946284,-0.513069
56810,-3.216425,0.14952427,1.0355484,0.47703457
63553,-0.11041522,-2.3450832,0.52464944,-0.6195844
67600,-0.66055274,-2.4991624,0.4294957,-0.09159124
4996,1.4417417,0.4078326,0.47015056,-0.63669467
1053,-0.31600744,-1.2584949,-0.9946378,-0.40026164
39785,-0.31331015,-0.6694563,-0.40255433,0.7658107
11559,1.6540766,-0.029357255,1.029146,-0.47555
1451,0.34673148,0.51328677,-1.3244529,0.24133179
61441,1.3244462,-0.5732301,1.3520308,-1.1669667
22421,0.5970832,0.17541336,0.10267559,-0.5142344
46674,-1.0576735,0.25767484,-0.30900735,-0.6712371
3904,0.16363604,-0.24037147,-1.0721508,-0.2589103
47311,-0.93273884,-1.1285102,0.14864206,-0.85743415
42843,-0.87778044,-0.07054101,-0.3004724,-0.79311943
8759,0.059940815,1.1910384,1.1780417,-0.1538645
63977,-0.3039165,-0.969407,1.6847587,-2.818019
54085,0.19737844,0.45126188,-0.4850914,1.43565
69215,-1.273011,-1.8554369,-0.7850434,0.83852416
63221,-1.5611606,-1.4877003,1.623442,0.10541546
13253,-0.31787837,-0.49928367,0.046081334,0.07015902
3667,0.0052912086,-0.37685472,-0.67332023,-0.22067073
26328,-1.1775463,-0.66937363,-0.4409217,0.5073431
72702,-0.6197067,-0.93201876,1.0738524,0.41363093
57973,-0.28264773,-1.8263133,0.5879053,0.0651187
39187,-2.8671682,0.17613268,0.65444607,0.6161135
26962,-1.5518486,-0.052536547,-0.3173899,0.46756545
31292,-2.0453644,-0.44653186,0.30798236,-0.36609983
46142,-1.0432787,0.31490383,0.1260963,-1.1416492
11949,0.9144824,0.35016608,0.72941756,-0.93059134
51984,-0.48959887,-0.5472559,-0.18049198,1.2804203
32211,0.98047477,-0.14134705,-0.19209258,1.5428116
53962,0.8710407,-1.8810031,-0.4490775,0.23532164
5001,0.6967817,-0.4788531,-0.25356773,-0.052201606
38773,0.5265116,0.43855,1.0657334,0.1856063
40175,-1.3831437,-0.9023791,-0.06739923,-0.0781073
69176,-1.2728378,-1.8399125,-0.77840286,0.8200039
7567,-0.15762162,-1.5703704,-1.0521958,0.07602489
5379,-0.20205647,-1.2371142,-0.9069052,-0.27507102
58728,1.8189416,-0.57647884,0.50866544,-0.010867566
24716,-0.26389655,-1.094768,-0.29443502,-0.3543781
36542,-1.3620125,2.0979693,-1.1259477,-0.10293954
37369,0.08326754,1.4417255,-1.7251462,-0.6197927
23584,1.0540495,0.39042318,0.52117383,-0.9547147
69884,0.1273157,-0.08973378,2.0574365,-0.91463333
49613,-1.3508863,-0.022433758,0.093138695,1.4905747
58586,1.0667769,0.14144948,-0.17099571,1.6581722
12846,-0.21454974,-0.3138413,-0.080182746,-0.8606519
45006,-1.5456437,-0.1981957,-0.22488402,-0.53940296
44204,-0.53582966,-1.4398167,-0.6182554,-0.27031553
55227,-0.65221155,-0.74432147,-0.36525726,1.334748
2095,0.35238943,-0.19506948,-0.004387006,-0.5488664
65885,-0.14852473,-0.5984609,-1.3827153,-0.8942058
50758,1.4907002,0.8746946,-0.61108387,-1.0289901
28107,-0.700989,0.44064876,0.07494705,0.59028614
51710,-0.5526909,-0.6420086,-0.50312614,0.5787325
33615,-0.3176532,1.6353441,-1.3381219,-0.42481756
8968,0.08956587,1.14782,1.1230557,-0.23787609
30426,-0.6525924,0.6000442,-0.55583817,-0.95265764
5138,0.034968376,-0.7023648,-1.5929928,0.22451276
46199,-0.85379666,0.4999354,-0.13641766,-0.9081925
22124,0.8068802,0.50230914,0.9204059,-0.6401253
39916,0.67526996,0.6240742,1.036702,-0.48361602
51286,-1.4864626,-1.3190175,-1.1385019,0.23585325
21640,-0.6542815,-1.065376,-0.641389,0.46727994
60691,0.48804194,1.267185,1.6638505,0.8051819
26607,-0.5445776,1.3631542,0.38687575,0.76961786
74769,1.3989694,0.8522725,0.8533134,0.28625202
72736,1.1689138,0.11462259,0.88862514,0.767382
4516,-0.08582735,-1.2331812,-1.2802622,0.12856674
10754,-2.0912306,0.10685611,-0.6546079,-0.53590757
37971,2.543072,0.8719536,0.6269933,1.1122016
61511,-1.9328674,0.62121725,0.876122,1.0945271
69450,-0.38334614,-2.393496,0.9576069,-0.6058698
59668,-0.24473706,-2.294699,0.6724353,-1.0107815
8590,-0.77911896,1.2306876,0.37214625,-0.4081993
16239,1.437496,0.2961284,1.0528734,-0.21905756
10173,1.2022673,0.42720306,0.7073803,-0.59350705
44451,-0.3452731,-0.57258725,-1.0215033,-0.52139914
53562,0.28190488,-0.48614997,-1.5746857,2.018906
9919,-0.4973373,0.21962026,0.6452966,0.25397497
59376,-3.205935,0.43248975,1.1730132,1.0082471
68522,1.6816494,-0.38449097,1.1949773,-0.7524857
13373,1.6197914,-0.36728278,-0.51935875,0.59858304
4056,-0.0867964,-0.68425167,-1.5664854,0.35680482
7221,0.18865797,-0.9665908,-0.6095218,-0.34816444
62628,-2.6980953,-0.777283,1.252713,0.57057065
27675,1.5093552,-0.36614388,-0.773054,-0.093719035
36331,-0.09329322,2.2301993,-1.8153105,-0.24976319
33308,-1.3307425,2.5987215,-1.2909027,0.59126925
6255,-0.95406395,-1.0564816,-1.0441293,-1.3752694
11446,0.09830683,-0.12402573,0.3237418,-0.34466732
74750,0.64406675,0.10771181,0.18498725,0.69376945
13450,1.4984851,0.57865393,0.03821969,-0.78156596
48453,-2.1199338,0.4830066,0.59055996,-0.111502394
14967,0.67733496,0.20744057,0.6215881,0.10702455
60477,-1.3329132,-0.8895905,-0.050771058,0.72547245
42229,-0.56893605,0.4023281,0.46121314,-0.708711
5989,-0.17949343,-0.2969803,-1.3580672,-0.721823
50600,-0.73083615,-0.9938208,-0.04042113,0.5409373
23513,-0.09500386,-0.6902864,-0.4738741,-0.39755526
43307,0.26863736,0.1625208,-0.99154854,-0.27564394
17904,0.08510402,0.8593523,0.5942243,-1.1341914
2787,-0.4671707,0.13700257,-0.8670271,-0.8973641
46598,-0.18161628,-0.14744341,-0.55044305,-1.0930238
46396,-0.35418087,0.2723028,-0.6433886,-1.463665
7756,0.6360329,-0.64197946,0.014925092,-1.2480768
53893,1.8454385,0.8030866,0.33391795,0.11402094
72498,0.7439224,-2.5416021,0.045898795,0.20178434
53349,0.11098014,-0.88793004,0.752349,0.38994056
52471,-0.038091123,-1.8694962,-0.124102,1.0964084
66113,-1.7276103,2.0462162,-0.43418133,0.7848545
33058,-0.7536404,1.3269448,-0.6619384,-0.5375857
30175,-1.1507976,-1.8693354,0.1629296,-0.4422462
15866,-0.33580974,-0.24144451,-0.27054745,-0.7039031
30747,-1.293064,1.3288542,-1.4439118,0.7870439
24852,1.0049636,0.39621794,-0.0047705173,-0.8921918
17707,-0.5224929,0.9633875,-0.11362359,-0.6076553
49147,2.4491026,0.40439284,0.094076276,-0.10347825
37582,0.9351085,1.4092957,-2.4386995,0.7239437
20912,-0.5558997,-1.0681577,-0.4829377,0.057293564
15630,-0.2504164,-0.25847784,-0.23773077,-0.6284758
18103,-0.13509817,0.6759093,-0.5719471,-0.77617115
59339,-3.2566996,0.326711,1.1045321,1.1025121
75116,-0.43988723,-0.4203264,-0.4195226,1.0169398
